unique_id,session,bbid,ward,alderperson,vote
2015-2016-187,2015-2016,187,1,Sharon Tyus,Aye
2015-2016-187,2015-2016,187,2,Dionne Flowers,Aye
2015-2016-187,2015-2016,187,3,Freeman M Bosley Sr.,Aye
2015-2016-187,2015-2016,187,4,Samuel L Moore,Aye
2015-2016-187,2015-2016,187,5,Tammika Hubbard,Aye
2015-2016-187,2015-2016,187,6,Christine Ingrassia,Aye
2015-2016-187,2015-2016,187,7,Jack Coatar,Aye
2015-2016-187,2015-2016,187,8,Stephen Conway,Aye
2015-2016-187,2015-2016,187,9,Kenneth Ortmann,Aye
2015-2016-187,2015-2016,187,10,Joseph Vollmer,Aye
2015-2016-187,2015-2016,187,11,Thomas A Villa,Aye
2015-2016-187,2015-2016,187,12,Larry Arnowitz,Aye
2015-2016-187,2015-2016,187,13,Beth Murphy,Aye
2015-2016-187,2015-2016,187,15,Megan E. Green,Aye
2015-2016-187,2015-2016,187,16,Donna Baringer,Aye
2015-2016-187,2015-2016,187,17,Joseph D Roddy,Aye
2015-2016-187,2015-2016,187,18,Terry Kennedy,Aye
2015-2016-187,2015-2016,187,19,Marlene E Davis,Aye
2015-2016-187,2015-2016,187,20,Cara Spencer,Aye
2015-2016-187,2015-2016,187,21,Antonio D French,Aye
2015-2016-187,2015-2016,187,22,Jeffrey L Boyd,Aye
2015-2016-187,2015-2016,187,23,Joseph Vaccaro,Aye
2015-2016-187,2015-2016,187,24,Scott Ogilvie,Aye
2015-2016-187,2015-2016,187,25,Shane Cohn,Aye
2015-2016-187,2015-2016,187,27,Chris Carter,Aye
2015-2016-187,2015-2016,187,28,Lyda Krewson,Aye
2015-2016-187,2015-2016,187,President,Lewis E Reed,Aye
2015-2016-187,2015-2016,187,14,Carol Howard,Absent
2015-2016-187,2015-2016,187,26,Frank Williamson,Absent
2015-2016-188,2015-2016,188,1,Sharon Tyus,Aye
2015-2016-188,2015-2016,188,2,Dionne Flowers,Aye
2015-2016-188,2015-2016,188,3,Freeman M Bosley Sr.,Aye
2015-2016-188,2015-2016,188,4,Samuel L Moore,Aye
2015-2016-188,2015-2016,188,5,Tammika Hubbard,Aye
2015-2016-188,2015-2016,188,6,Christine Ingrassia,Aye
2015-2016-188,2015-2016,188,7,Jack Coatar,Aye
2015-2016-188,2015-2016,188,8,Stephen Conway,Aye
2015-2016-188,2015-2016,188,9,Kenneth Ortmann,Aye
2015-2016-188,2015-2016,188,10,Joseph Vollmer,Aye
2015-2016-188,2015-2016,188,11,Thomas A Villa,Aye
2015-2016-188,2015-2016,188,12,Larry Arnowitz,Aye
2015-2016-188,2015-2016,188,13,Beth Murphy,Aye
2015-2016-188,2015-2016,188,15,Megan E. Green,Aye
2015-2016-188,2015-2016,188,16,Donna Baringer,Aye
2015-2016-188,2015-2016,188,17,Joseph D Roddy,Aye
2015-2016-188,2015-2016,188,18,Terry Kennedy,Aye
2015-2016-188,2015-2016,188,19,Marlene E Davis,Aye
2015-2016-188,2015-2016,188,20,Cara Spencer,Aye
2015-2016-188,2015-2016,188,21,Antonio D French,Aye
2015-2016-188,2015-2016,188,22,Jeffrey L Boyd,Aye
2015-2016-188,2015-2016,188,23,Joseph Vaccaro,Aye
2015-2016-188,2015-2016,188,24,Scott Ogilvie,Aye
2015-2016-188,2015-2016,188,25,Shane Cohn,Aye
2015-2016-188,2015-2016,188,27,Chris Carter,Aye
2015-2016-188,2015-2016,188,28,Lyda Krewson,Aye
2015-2016-188,2015-2016,188,President,Lewis E Reed,Aye
2015-2016-188,2015-2016,188,14,Carol Howard,Absent
2015-2016-188,2015-2016,188,26,Frank Williamson,Absent
2015-2016-189,2015-2016,189,1,Sharon Tyus,Aye
2015-2016-189,2015-2016,189,2,Dionne Flowers,Aye
2015-2016-189,2015-2016,189,3,Freeman M Bosley Sr.,Aye
2015-2016-189,2015-2016,189,4,Samuel L Moore,Aye
2015-2016-189,2015-2016,189,5,Tammika Hubbard,Aye
2015-2016-189,2015-2016,189,6,Christine Ingrassia,Aye
2015-2016-189,2015-2016,189,7,Jack Coatar,Aye
2015-2016-189,2015-2016,189,8,Stephen Conway,Aye
2015-2016-189,2015-2016,189,9,Kenneth Ortmann,Aye
2015-2016-189,2015-2016,189,10,Joseph Vollmer,Aye
2015-2016-189,2015-2016,189,11,Thomas A Villa,Aye
2015-2016-189,2015-2016,189,12,Larry Arnowitz,Aye
2015-2016-189,2015-2016,189,13,Beth Murphy,Aye
2015-2016-189,2015-2016,189,15,Megan E. Green,Aye
2015-2016-189,2015-2016,189,16,Donna Baringer,Aye
2015-2016-189,2015-2016,189,17,Joseph D Roddy,Aye
2015-2016-189,2015-2016,189,18,Terry Kennedy,Aye
2015-2016-189,2015-2016,189,19,Marlene E Davis,Aye
2015-2016-189,2015-2016,189,20,Cara Spencer,Aye
2015-2016-189,2015-2016,189,21,Antonio D French,Aye
2015-2016-189,2015-2016,189,22,Jeffrey L Boyd,Aye
2015-2016-189,2015-2016,189,23,Joseph Vaccaro,Aye
2015-2016-189,2015-2016,189,24,Scott Ogilvie,Aye
2015-2016-189,2015-2016,189,25,Shane Cohn,Aye
2015-2016-189,2015-2016,189,27,Chris Carter,Aye
2015-2016-189,2015-2016,189,28,Lyda Krewson,Aye
2015-2016-189,2015-2016,189,President,Lewis E Reed,Aye
2015-2016-189,2015-2016,189,14,Carol Howard,Absent
2015-2016-189,2015-2016,189,26,Frank Williamson,Absent
2015-2016-205,2015-2016,205,1,Sharon Tyus,Aye
2015-2016-205,2015-2016,205,2,Dionne Flowers,Aye
2015-2016-205,2015-2016,205,3,Freeman M Bosley Sr.,Aye
2015-2016-205,2015-2016,205,4,Samuel L Moore,Aye
2015-2016-205,2015-2016,205,5,Tammika Hubbard,Aye
2015-2016-205,2015-2016,205,6,Christine Ingrassia,Aye
2015-2016-205,2015-2016,205,7,Jack Coatar,Aye
2015-2016-205,2015-2016,205,8,Stephen Conway,Aye
2015-2016-205,2015-2016,205,9,Kenneth Ortmann,Aye
2015-2016-205,2015-2016,205,10,Joseph Vollmer,Aye
2015-2016-205,2015-2016,205,11,Thomas A Villa,Aye
2015-2016-205,2015-2016,205,12,Larry Arnowitz,Aye
2015-2016-205,2015-2016,205,13,Beth Murphy,Aye
2015-2016-205,2015-2016,205,15,Megan E. Green,Aye
2015-2016-205,2015-2016,205,16,Donna Baringer,Aye
2015-2016-205,2015-2016,205,17,Joseph D Roddy,Aye
2015-2016-205,2015-2016,205,18,Terry Kennedy,Aye
2015-2016-205,2015-2016,205,19,Marlene E Davis,Aye
2015-2016-205,2015-2016,205,20,Cara Spencer,Aye
2015-2016-205,2015-2016,205,21,Antonio D French,Aye
2015-2016-205,2015-2016,205,22,Jeffrey L Boyd,Aye
2015-2016-205,2015-2016,205,23,Joseph Vaccaro,Aye
2015-2016-205,2015-2016,205,24,Scott Ogilvie,Aye
2015-2016-205,2015-2016,205,25,Shane Cohn,Aye
2015-2016-205,2015-2016,205,27,Chris Carter,Aye
2015-2016-205,2015-2016,205,28,Lyda Krewson,Aye
2015-2016-205,2015-2016,205,President,Lewis E Reed,Aye
2015-2016-205,2015-2016,205,14,Carol Howard,Absent
2015-2016-205,2015-2016,205,26,Frank Williamson,Absent
2015-2016-215,2015-2016,215,1,Sharon Tyus,Aye
2015-2016-215,2015-2016,215,2,Dionne Flowers,Aye
2015-2016-215,2015-2016,215,3,Freeman M Bosley Sr.,Aye
2015-2016-215,2015-2016,215,4,Samuel L Moore,Aye
2015-2016-215,2015-2016,215,5,Tammika Hubbard,Aye
2015-2016-215,2015-2016,215,6,Christine Ingrassia,Aye
2015-2016-215,2015-2016,215,7,Jack Coatar,Aye
2015-2016-215,2015-2016,215,8,Stephen Conway,Aye
2015-2016-215,2015-2016,215,9,Kenneth Ortmann,Aye
2015-2016-215,2015-2016,215,10,Joseph Vollmer,Aye
2015-2016-215,2015-2016,215,11,Thomas A Villa,Aye
2015-2016-215,2015-2016,215,12,Larry Arnowitz,Aye
2015-2016-215,2015-2016,215,13,Beth Murphy,Aye
2015-2016-215,2015-2016,215,15,Megan E. Green,Aye
2015-2016-215,2015-2016,215,16,Donna Baringer,Aye
2015-2016-215,2015-2016,215,17,Joseph D Roddy,Aye
2015-2016-215,2015-2016,215,18,Terry Kennedy,Aye
2015-2016-215,2015-2016,215,19,Marlene E Davis,Aye
2015-2016-215,2015-2016,215,20,Cara Spencer,Aye
2015-2016-215,2015-2016,215,21,Antonio D French,Aye
2015-2016-215,2015-2016,215,22,Jeffrey L Boyd,Aye
2015-2016-215,2015-2016,215,23,Joseph Vaccaro,Aye
2015-2016-215,2015-2016,215,24,Scott Ogilvie,Aye
2015-2016-215,2015-2016,215,25,Shane Cohn,Aye
2015-2016-215,2015-2016,215,27,Chris Carter,Aye
2015-2016-215,2015-2016,215,28,Lyda Krewson,Aye
2015-2016-215,2015-2016,215,President,Lewis E Reed,Aye
2015-2016-215,2015-2016,215,14,Carol Howard,Absent
2015-2016-215,2015-2016,215,26,Frank Williamson,Absent
2015-2016-218,2015-2016,218,1,Sharon Tyus,Aye
2015-2016-218,2015-2016,218,2,Dionne Flowers,Aye
2015-2016-218,2015-2016,218,3,Freeman M Bosley Sr.,Aye
2015-2016-218,2015-2016,218,4,Samuel L Moore,Aye
2015-2016-218,2015-2016,218,5,Tammika Hubbard,Aye
2015-2016-218,2015-2016,218,6,Christine Ingrassia,Aye
2015-2016-218,2015-2016,218,7,Jack Coatar,Aye
2015-2016-218,2015-2016,218,8,Stephen Conway,Aye
2015-2016-218,2015-2016,218,9,Kenneth Ortmann,Aye
2015-2016-218,2015-2016,218,10,Joseph Vollmer,Aye
2015-2016-218,2015-2016,218,11,Thomas A Villa,Aye
2015-2016-218,2015-2016,218,12,Larry Arnowitz,Aye
2015-2016-218,2015-2016,218,13,Beth Murphy,Aye
2015-2016-218,2015-2016,218,15,Megan E. Green,Aye
2015-2016-218,2015-2016,218,16,Donna Baringer,Aye
2015-2016-218,2015-2016,218,17,Joseph D Roddy,Aye
2015-2016-218,2015-2016,218,18,Terry Kennedy,Aye
2015-2016-218,2015-2016,218,19,Marlene E Davis,Aye
2015-2016-218,2015-2016,218,20,Cara Spencer,Aye
2015-2016-218,2015-2016,218,21,Antonio D French,Aye
2015-2016-218,2015-2016,218,22,Jeffrey L Boyd,Aye
2015-2016-218,2015-2016,218,23,Joseph Vaccaro,Aye
2015-2016-218,2015-2016,218,24,Scott Ogilvie,Aye
2015-2016-218,2015-2016,218,25,Shane Cohn,Aye
2015-2016-218,2015-2016,218,27,Chris Carter,Aye
2015-2016-218,2015-2016,218,28,Lyda Krewson,Aye
2015-2016-218,2015-2016,218,President,Lewis E Reed,Aye
2015-2016-218,2015-2016,218,14,Carol Howard,Absent
2015-2016-218,2015-2016,218,26,Frank Williamson,Absent
2015-2016-222,2015-2016,222,1,Sharon Tyus,Aye
2015-2016-222,2015-2016,222,2,Dionne Flowers,Aye
2015-2016-222,2015-2016,222,3,Freeman M Bosley Sr.,Aye
2015-2016-222,2015-2016,222,4,Samuel L Moore,Aye
2015-2016-222,2015-2016,222,5,Tammika Hubbard,Aye
2015-2016-222,2015-2016,222,6,Christine Ingrassia,Aye
2015-2016-222,2015-2016,222,7,Jack Coatar,Aye
2015-2016-222,2015-2016,222,8,Stephen Conway,Aye
2015-2016-222,2015-2016,222,9,Kenneth Ortmann,Aye
2015-2016-222,2015-2016,222,10,Joseph Vollmer,Aye
2015-2016-222,2015-2016,222,11,Thomas A Villa,Aye
2015-2016-222,2015-2016,222,12,Larry Arnowitz,Aye
2015-2016-222,2015-2016,222,13,Beth Murphy,Aye
2015-2016-222,2015-2016,222,15,Megan E. Green,Aye
2015-2016-222,2015-2016,222,16,Donna Baringer,Aye
2015-2016-222,2015-2016,222,17,Joseph D Roddy,Aye
2015-2016-222,2015-2016,222,18,Terry Kennedy,Aye
2015-2016-222,2015-2016,222,19,Marlene E Davis,Aye
2015-2016-222,2015-2016,222,20,Cara Spencer,Aye
2015-2016-222,2015-2016,222,21,Antonio D French,Aye
2015-2016-222,2015-2016,222,22,Jeffrey L Boyd,Aye
2015-2016-222,2015-2016,222,23,Joseph Vaccaro,Aye
2015-2016-222,2015-2016,222,24,Scott Ogilvie,Aye
2015-2016-222,2015-2016,222,25,Shane Cohn,Aye
2015-2016-222,2015-2016,222,27,Chris Carter,Aye
2015-2016-222,2015-2016,222,28,Lyda Krewson,Aye
2015-2016-222,2015-2016,222,President,Lewis E Reed,Aye
2015-2016-222,2015-2016,222,14,Carol Howard,Absent
2015-2016-222,2015-2016,222,26,Frank Williamson,Absent
2015-2016-223,2015-2016,223,1,Sharon Tyus,Aye
2015-2016-223,2015-2016,223,2,Dionne Flowers,Aye
2015-2016-223,2015-2016,223,3,Freeman M Bosley Sr.,Aye
2015-2016-223,2015-2016,223,4,Samuel L Moore,Aye
2015-2016-223,2015-2016,223,5,Tammika Hubbard,Aye
2015-2016-223,2015-2016,223,6,Christine Ingrassia,Aye
2015-2016-223,2015-2016,223,7,Jack Coatar,Aye
2015-2016-223,2015-2016,223,8,Stephen Conway,Aye
2015-2016-223,2015-2016,223,9,Kenneth Ortmann,Aye
2015-2016-223,2015-2016,223,10,Joseph Vollmer,Aye
2015-2016-223,2015-2016,223,11,Thomas A Villa,Aye
2015-2016-223,2015-2016,223,12,Larry Arnowitz,Aye
2015-2016-223,2015-2016,223,13,Beth Murphy,Aye
2015-2016-223,2015-2016,223,15,Megan E. Green,Aye
2015-2016-223,2015-2016,223,16,Donna Baringer,Aye
2015-2016-223,2015-2016,223,17,Joseph D Roddy,Aye
2015-2016-223,2015-2016,223,18,Terry Kennedy,Aye
2015-2016-223,2015-2016,223,19,Marlene E Davis,Aye
2015-2016-223,2015-2016,223,20,Cara Spencer,Aye
2015-2016-223,2015-2016,223,21,Antonio D French,Aye
2015-2016-223,2015-2016,223,22,Jeffrey L Boyd,Aye
2015-2016-223,2015-2016,223,23,Joseph Vaccaro,Aye
2015-2016-223,2015-2016,223,24,Scott Ogilvie,Aye
2015-2016-223,2015-2016,223,25,Shane Cohn,Aye
2015-2016-223,2015-2016,223,27,Chris Carter,Aye
2015-2016-223,2015-2016,223,28,Lyda Krewson,Aye
2015-2016-223,2015-2016,223,President,Lewis E Reed,Aye
2015-2016-223,2015-2016,223,14,Carol Howard,Absent
2015-2016-223,2015-2016,223,26,Frank Williamson,Absent
2015-2016-224,2015-2016,224,1,Sharon Tyus,Aye
2015-2016-224,2015-2016,224,2,Dionne Flowers,Aye
2015-2016-224,2015-2016,224,3,Freeman M Bosley Sr.,Aye
2015-2016-224,2015-2016,224,4,Samuel L Moore,Aye
2015-2016-224,2015-2016,224,5,Tammika Hubbard,Aye
2015-2016-224,2015-2016,224,6,Christine Ingrassia,Aye
2015-2016-224,2015-2016,224,7,Jack Coatar,Aye
2015-2016-224,2015-2016,224,8,Stephen Conway,Aye
2015-2016-224,2015-2016,224,9,Kenneth Ortmann,Aye
2015-2016-224,2015-2016,224,10,Joseph Vollmer,Aye
2015-2016-224,2015-2016,224,11,Thomas A Villa,Aye
2015-2016-224,2015-2016,224,12,Larry Arnowitz,Aye
2015-2016-224,2015-2016,224,13,Beth Murphy,Aye
2015-2016-224,2015-2016,224,15,Megan E. Green,Aye
2015-2016-224,2015-2016,224,16,Donna Baringer,Aye
2015-2016-224,2015-2016,224,17,Joseph D Roddy,Aye
2015-2016-224,2015-2016,224,18,Terry Kennedy,Aye
2015-2016-224,2015-2016,224,19,Marlene E Davis,Aye
2015-2016-224,2015-2016,224,20,Cara Spencer,Aye
2015-2016-224,2015-2016,224,21,Antonio D French,Aye
2015-2016-224,2015-2016,224,22,Jeffrey L Boyd,Aye
2015-2016-224,2015-2016,224,23,Joseph Vaccaro,Aye
2015-2016-224,2015-2016,224,24,Scott Ogilvie,Aye
2015-2016-224,2015-2016,224,25,Shane Cohn,Aye
2015-2016-224,2015-2016,224,27,Chris Carter,Aye
2015-2016-224,2015-2016,224,28,Lyda Krewson,Aye
2015-2016-224,2015-2016,224,President,Lewis E Reed,Aye
2015-2016-224,2015-2016,224,14,Carol Howard,Absent
2015-2016-224,2015-2016,224,26,Frank Williamson,Absent
2015-2016-225,2015-2016,225,1,Sharon Tyus,Aye
2015-2016-225,2015-2016,225,2,Dionne Flowers,Aye
2015-2016-225,2015-2016,225,3,Freeman M Bosley Sr.,Aye
2015-2016-225,2015-2016,225,4,Samuel L Moore,Aye
2015-2016-225,2015-2016,225,5,Tammika Hubbard,Aye
2015-2016-225,2015-2016,225,6,Christine Ingrassia,Aye
2015-2016-225,2015-2016,225,7,Jack Coatar,Aye
2015-2016-225,2015-2016,225,8,Stephen Conway,Aye
2015-2016-225,2015-2016,225,9,Kenneth Ortmann,Aye
2015-2016-225,2015-2016,225,10,Joseph Vollmer,Aye
2015-2016-225,2015-2016,225,11,Thomas A Villa,Aye
2015-2016-225,2015-2016,225,12,Larry Arnowitz,Aye
2015-2016-225,2015-2016,225,13,Beth Murphy,Aye
2015-2016-225,2015-2016,225,15,Megan E. Green,Aye
2015-2016-225,2015-2016,225,16,Donna Baringer,Aye
2015-2016-225,2015-2016,225,17,Joseph D Roddy,Aye
2015-2016-225,2015-2016,225,18,Terry Kennedy,Aye
2015-2016-225,2015-2016,225,19,Marlene E Davis,Aye
2015-2016-225,2015-2016,225,20,Cara Spencer,Aye
2015-2016-225,2015-2016,225,21,Antonio D French,Aye
2015-2016-225,2015-2016,225,22,Jeffrey L Boyd,Aye
2015-2016-225,2015-2016,225,23,Joseph Vaccaro,Aye
2015-2016-225,2015-2016,225,24,Scott Ogilvie,Aye
2015-2016-225,2015-2016,225,25,Shane Cohn,Aye
2015-2016-225,2015-2016,225,27,Chris Carter,Aye
2015-2016-225,2015-2016,225,28,Lyda Krewson,Aye
2015-2016-225,2015-2016,225,President,Lewis E Reed,Aye
2015-2016-225,2015-2016,225,14,Carol Howard,Absent
2015-2016-225,2015-2016,225,26,Frank Williamson,Absent
2015-2016-227,2015-2016,227,1,Sharon Tyus,Aye
2015-2016-227,2015-2016,227,2,Dionne Flowers,Aye
2015-2016-227,2015-2016,227,3,Freeman M Bosley Sr.,Aye
2015-2016-227,2015-2016,227,4,Samuel L Moore,Aye
2015-2016-227,2015-2016,227,5,Tammika Hubbard,Aye
2015-2016-227,2015-2016,227,6,Christine Ingrassia,Aye
2015-2016-227,2015-2016,227,7,Jack Coatar,Aye
2015-2016-227,2015-2016,227,8,Stephen Conway,Aye
2015-2016-227,2015-2016,227,9,Kenneth Ortmann,Aye
2015-2016-227,2015-2016,227,10,Joseph Vollmer,Aye
2015-2016-227,2015-2016,227,11,Thomas A Villa,Aye
2015-2016-227,2015-2016,227,12,Larry Arnowitz,Aye
2015-2016-227,2015-2016,227,13,Beth Murphy,Aye
2015-2016-227,2015-2016,227,15,Megan E. Green,Aye
2015-2016-227,2015-2016,227,16,Donna Baringer,Aye
2015-2016-227,2015-2016,227,17,Joseph D Roddy,Aye
2015-2016-227,2015-2016,227,18,Terry Kennedy,Aye
2015-2016-227,2015-2016,227,19,Marlene E Davis,Aye
2015-2016-227,2015-2016,227,20,Cara Spencer,Aye
2015-2016-227,2015-2016,227,21,Antonio D French,Aye
2015-2016-227,2015-2016,227,22,Jeffrey L Boyd,Aye
2015-2016-227,2015-2016,227,23,Joseph Vaccaro,Aye
2015-2016-227,2015-2016,227,24,Scott Ogilvie,Aye
2015-2016-227,2015-2016,227,25,Shane Cohn,Aye
2015-2016-227,2015-2016,227,27,Chris Carter,Aye
2015-2016-227,2015-2016,227,28,Lyda Krewson,Aye
2015-2016-227,2015-2016,227,President,Lewis E Reed,Aye
2015-2016-227,2015-2016,227,14,Carol Howard,Absent
2015-2016-227,2015-2016,227,26,Frank Williamson,Absent
2015-2016-228,2015-2016,228,1,Sharon Tyus,Aye
2015-2016-228,2015-2016,228,2,Dionne Flowers,Aye
2015-2016-228,2015-2016,228,3,Freeman M Bosley Sr.,Aye
2015-2016-228,2015-2016,228,4,Samuel L Moore,Aye
2015-2016-228,2015-2016,228,5,Tammika Hubbard,Aye
2015-2016-228,2015-2016,228,6,Christine Ingrassia,Aye
2015-2016-228,2015-2016,228,7,Jack Coatar,Aye
2015-2016-228,2015-2016,228,8,Stephen Conway,Aye
2015-2016-228,2015-2016,228,9,Kenneth Ortmann,Aye
2015-2016-228,2015-2016,228,10,Joseph Vollmer,Aye
2015-2016-228,2015-2016,228,11,Thomas A Villa,Aye
2015-2016-228,2015-2016,228,12,Larry Arnowitz,Aye
2015-2016-228,2015-2016,228,13,Beth Murphy,Aye
2015-2016-228,2015-2016,228,15,Megan E. Green,Aye
2015-2016-228,2015-2016,228,16,Donna Baringer,Aye
2015-2016-228,2015-2016,228,17,Joseph D Roddy,Aye
2015-2016-228,2015-2016,228,18,Terry Kennedy,Aye
2015-2016-228,2015-2016,228,19,Marlene E Davis,Aye
2015-2016-228,2015-2016,228,20,Cara Spencer,Aye
2015-2016-228,2015-2016,228,21,Antonio D French,Aye
2015-2016-228,2015-2016,228,22,Jeffrey L Boyd,Aye
2015-2016-228,2015-2016,228,23,Joseph Vaccaro,Aye
2015-2016-228,2015-2016,228,24,Scott Ogilvie,Aye
2015-2016-228,2015-2016,228,25,Shane Cohn,Aye
2015-2016-228,2015-2016,228,27,Chris Carter,Aye
2015-2016-228,2015-2016,228,28,Lyda Krewson,Aye
2015-2016-228,2015-2016,228,President,Lewis E Reed,Aye
2015-2016-228,2015-2016,228,14,Carol Howard,Absent
2015-2016-228,2015-2016,228,26,Frank Williamson,Absent
2015-2016-229,2015-2016,229,1,Sharon Tyus,Aye
2015-2016-229,2015-2016,229,2,Dionne Flowers,Aye
2015-2016-229,2015-2016,229,3,Freeman M Bosley Sr.,Aye
2015-2016-229,2015-2016,229,4,Samuel L Moore,Aye
2015-2016-229,2015-2016,229,5,Tammika Hubbard,Aye
2015-2016-229,2015-2016,229,6,Christine Ingrassia,Aye
2015-2016-229,2015-2016,229,7,Jack Coatar,Aye
2015-2016-229,2015-2016,229,8,Stephen Conway,Aye
2015-2016-229,2015-2016,229,9,Kenneth Ortmann,Aye
2015-2016-229,2015-2016,229,10,Joseph Vollmer,Aye
2015-2016-229,2015-2016,229,11,Thomas A Villa,Aye
2015-2016-229,2015-2016,229,12,Larry Arnowitz,Aye
2015-2016-229,2015-2016,229,13,Beth Murphy,Aye
2015-2016-229,2015-2016,229,15,Megan E. Green,Aye
2015-2016-229,2015-2016,229,16,Donna Baringer,Aye
2015-2016-229,2015-2016,229,17,Joseph D Roddy,Aye
2015-2016-229,2015-2016,229,18,Terry Kennedy,Aye
2015-2016-229,2015-2016,229,19,Marlene E Davis,Aye
2015-2016-229,2015-2016,229,20,Cara Spencer,Aye
2015-2016-229,2015-2016,229,21,Antonio D French,Aye
2015-2016-229,2015-2016,229,22,Jeffrey L Boyd,Aye
2015-2016-229,2015-2016,229,23,Joseph Vaccaro,Aye
2015-2016-229,2015-2016,229,24,Scott Ogilvie,Aye
2015-2016-229,2015-2016,229,25,Shane Cohn,Aye
2015-2016-229,2015-2016,229,27,Chris Carter,Aye
2015-2016-229,2015-2016,229,28,Lyda Krewson,Aye
2015-2016-229,2015-2016,229,President,Lewis E Reed,Aye
2015-2016-229,2015-2016,229,14,Carol Howard,Absent
2015-2016-229,2015-2016,229,26,Frank Williamson,Absent
2015-2016-105,2015-2016,105,1,Sharon Tyus,Aye
2015-2016-105,2015-2016,105,2,Dionne Flowers,Aye
2015-2016-105,2015-2016,105,3,Freeman M Bosley Sr.,Aye
2015-2016-105,2015-2016,105,4,Samuel L Moore,Aye
2015-2016-105,2015-2016,105,6,Christine Ingrassia,Aye
2015-2016-105,2015-2016,105,7,Jack Coatar,Aye
2015-2016-105,2015-2016,105,8,Stephen Conway,Aye
2015-2016-105,2015-2016,105,9,Kenneth Ortmann,Aye
2015-2016-105,2015-2016,105,10,Joseph Vollmer,Aye
2015-2016-105,2015-2016,105,11,Thomas A Villa,Aye
2015-2016-105,2015-2016,105,12,Larry Arnowitz,Aye
2015-2016-105,2015-2016,105,13,Beth Murphy,Aye
2015-2016-105,2015-2016,105,14,Carol Howard,Aye
2015-2016-105,2015-2016,105,15,Megan E. Green,Aye
2015-2016-105,2015-2016,105,16,Donna Baringer,Aye
2015-2016-105,2015-2016,105,17,Joseph D Roddy,Aye
2015-2016-105,2015-2016,105,19,Marlene E Davis,Aye
2015-2016-105,2015-2016,105,20,Cara Spencer,Aye
2015-2016-105,2015-2016,105,21,Antonio D French,Aye
2015-2016-105,2015-2016,105,22,Jeffrey L Boyd,Aye
2015-2016-105,2015-2016,105,23,Joseph Vaccaro,Aye
2015-2016-105,2015-2016,105,24,Scott Ogilvie,Aye
2015-2016-105,2015-2016,105,25,Shane Cohn,Aye
2015-2016-105,2015-2016,105,26,Frank Williamson,Aye
2015-2016-105,2015-2016,105,27,Chris Carter,Aye
2015-2016-105,2015-2016,105,28,Lyda Krewson,Aye
2015-2016-105,2015-2016,105,President,Lewis E Reed,Aye
2015-2016-105,2015-2016,105,5,Tammika Hubbard,Absent
2015-2016-105,2015-2016,105,18,Terry Kennedy,Absent
2015-2016-186,2015-2016,186,1,Sharon Tyus,Aye
2015-2016-186,2015-2016,186,2,Dionne Flowers,Aye
2015-2016-186,2015-2016,186,3,Freeman M Bosley Sr.,Aye
2015-2016-186,2015-2016,186,4,Samuel L Moore,Aye
2015-2016-186,2015-2016,186,6,Christine Ingrassia,Aye
2015-2016-186,2015-2016,186,7,Jack Coatar,Aye
2015-2016-186,2015-2016,186,8,Stephen Conway,Aye
2015-2016-186,2015-2016,186,9,Kenneth Ortmann,Aye
2015-2016-186,2015-2016,186,10,Joseph Vollmer,Aye
2015-2016-186,2015-2016,186,11,Thomas A Villa,Aye
2015-2016-186,2015-2016,186,12,Larry Arnowitz,Aye
2015-2016-186,2015-2016,186,13,Beth Murphy,Aye
2015-2016-186,2015-2016,186,14,Carol Howard,Aye
2015-2016-186,2015-2016,186,15,Megan E. Green,Aye
2015-2016-186,2015-2016,186,16,Donna Baringer,Aye
2015-2016-186,2015-2016,186,17,Joseph D Roddy,Aye
2015-2016-186,2015-2016,186,19,Marlene E Davis,Aye
2015-2016-186,2015-2016,186,20,Cara Spencer,Aye
2015-2016-186,2015-2016,186,21,Antonio D French,Aye
2015-2016-186,2015-2016,186,22,Jeffrey L Boyd,Aye
2015-2016-186,2015-2016,186,23,Joseph Vaccaro,Aye
2015-2016-186,2015-2016,186,24,Scott Ogilvie,Aye
2015-2016-186,2015-2016,186,25,Shane Cohn,Aye
2015-2016-186,2015-2016,186,26,Frank Williamson,Aye
2015-2016-186,2015-2016,186,27,Chris Carter,Aye
2015-2016-186,2015-2016,186,28,Lyda Krewson,Aye
2015-2016-186,2015-2016,186,President,Lewis E Reed,Aye
2015-2016-186,2015-2016,186,5,Tammika Hubbard,Absent
2015-2016-186,2015-2016,186,18,Terry Kennedy,Absent
2015-2016-201,2015-2016,201,1,Sharon Tyus,Aye
2015-2016-201,2015-2016,201,2,Dionne Flowers,Aye
2015-2016-201,2015-2016,201,3,Freeman M Bosley Sr.,Aye
2015-2016-201,2015-2016,201,4,Samuel L Moore,Aye
2015-2016-201,2015-2016,201,6,Christine Ingrassia,Aye
2015-2016-201,2015-2016,201,7,Jack Coatar,Aye
2015-2016-201,2015-2016,201,8,Stephen Conway,Aye
2015-2016-201,2015-2016,201,9,Kenneth Ortmann,Aye
2015-2016-201,2015-2016,201,10,Joseph Vollmer,Aye
2015-2016-201,2015-2016,201,11,Thomas A Villa,Aye
2015-2016-201,2015-2016,201,12,Larry Arnowitz,Aye
2015-2016-201,2015-2016,201,13,Beth Murphy,Aye
2015-2016-201,2015-2016,201,14,Carol Howard,Aye
